Fuente/Origen,Titulo_URL,Precio,Latitud,Longitud,Dirección,Barrio/Zona,Provincia,Tipología/Producto,google_maps,Fecha de publicación,Vendedor,m2 totales,m2 cubiertos,Dormitorios,Baños
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-oportunidad-vendo-clasico-inmueble-de-b-parque-san-56980328.html,95000,-31.4248495,-64.136146,San Jeronimo 3691,San Vicente,Córdoba,Casa,"https://maps.google.com/?q=-31.42484949999999,-64.136146",28-08-2025,Claudia Dominguez,327,267,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-de-categoria-en-2-plantas-las-delicias-767-56974436.html,640000,-31.3678457,-64.3003852,las Delicias,Las Delicias,Córdoba,Casa,"https://maps.google.com/?q=-31.3678457,-64.3003852",21-08-2025,CONEJERO PROPIEDADES,1882,767,5,5
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-en-b-santa-rita-del-lago-villa-carlos-paz-56983278.html,170000,-31.4010612,-64.4762939,Calle Gobernador Ortiz Herrera 247,Santa Rita del Lago,Córdoba,Casa,"https://maps.google.com/?q=-31.4010612,-64.4762939",26-08-2025,FOCUS INVERSIONES INMOBILIARIAS 2,500,165,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-en-arguello-3-dorm.-y-1.400-m-sup2--apto-56983787.html,149900,-31.3411658,-64.2519908,Adolfo Doering 6500,Argüello,Córdoba,Casa,"https://maps.google.com/?q=-31.3411658,-64.2519908",29-08-2025,FOCUS INVERSIONES INMOBILIARIAS,1400,282,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-oportunidad!-casa-en-venta-en-barrio-solares-de-la-56975970.html,158000,-31.4514582,-64.5196896,Lago Argentino,Solares de las Ensenadas,Córdoba,Casa,"https://maps.google.com/?q=-31.4514582,-64.5196896",21-08-2025,Berardi Comba y Asociados Berardi Comba,495,230,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-moderno-duplex-3-dorm.-zona-sur-la-paya-2-56980199.html,145000,-31.4749084,-64.1987361,LA PAYA 2,Córdoba,Córdoba,Casa,"https://maps.google.com/?q=-31.4749084,-64.19873609999999",21-08-2025,Ambienti Servicios Inmobiliarios,250,122,3,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-bajo-palermo-56981125.html,158000,-31.3884432,-64.2246358,Manuel Quintana  al 1300,Bajo Palermo,Córdoba,Casa,"https://maps.google.com/?q=-31.3884432,-64.2246358",27-08-2025,Di Riso Servicios Inmobiliarios,366,252,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-vivi-en-la-casa-y-alquila-el-depto-en-providencia-56975903.html,73000,-31.4012847,-64.200124,CHUBUT 830,Providencia,Córdoba,Casa,"https://maps.google.com/?q=-31.4012847,-64.200124",21-08-2025,Ambienti Servicios Inmobiliarios,145,145,3,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-villavicencio-barrio-parque-atlantica-56977634.html,98000,-31.45334625,-64.21115112,Villavicencio  900,Parque Atlántica,Córdoba,Casa,"https://maps.google.com/?q=-31.45334625,-64.21115112",21-08-2025,GRUPO BANKER INVERSIONES INMOBILIARIAS,250,211,4,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-en-las-delicias-56974855.html,795000,-31.3750665,-64.2932641,Las Delicias,Las Delicias,Córdoba,Casa,"https://maps.google.com/?q=-31.3750665,-64.2932641",25-08-2025,DRL Propiedades,1870,636,3,6
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-patagonia-home-ultimas-unidades-apto-56974680.html,350000,-31.3347751,-64.3039149,Venta Patagonia Home / Ultimas Unidades / Apto Mascotas - Villa Warcalde,Villa Warcalde,Córdoba,Casa,"https://maps.google.com/?q=-31.3347751,-64.3039149",22-08-2025,Lopez Baena Propiedades,360,200,3,3
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-duplex-de-1er-en-san-ignacio-2-dorm-2-ban-56979523.html,162000,-31.490224,-64.250672,Av. Armada Argentina 5800,San Ignacio Village,Córdoba,Casa,"https://maps.google.com/?q=-31.49022399999999,-64.250672",26-08-2025,PETRINI Bienes Raíces,180,100,2,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-en-docta-parque-la-mejor-de-todas.-56974955.html,230000,-31.4443839,-64.1584781,Venta Casa Espectacular en Docta Parque La Mejor de Todas.,Docta Parque,Córdoba,Casa,"https://maps.google.com/?q=-31.4443839,-64.1584781",21-08-2025,Lopez Baena Propiedades,432,194,4,3
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-atencion-excepcional-propiedad-en-venta-ideal-56980526.html,310000,-31.4783565,-64.1981799,Cap. Ardiles y Los Pontones,Tejas II,Córdoba,Casa,"https://maps.google.com/?q=-31.4783565,-64.1981799",22-08-2025,Lopez Baena Propiedades,380,380,9,4
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-complejo-vacacional-con-5-duplex-en-un-entorno-56977625.html,599000,-31.4069416,-64.4680721,Grousaac esq Fidias Villa Carlos paz,Villa Carlos Paz,Córdoba,Casa,"https://maps.google.com/?q=-31.4069416,-64.4680721",21-08-2025,Loza-Ordano Inmuebles,2500,750,10,5
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-propiedad-en-venta-barrio-cerrado-piedras-blanca-56983094.html,495000,-31.4815772,-64.1579539,Mauricio Revigliono 2500,Córdoba,Córdoba,Casa,"https://maps.google.com/?q=-31.4815772,-64.1579539",21-08-2025,REMAX JARDIN,470,450,4,4
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-4-dor-gran-lote-con-pile-cerro-de-las-rosas-56983516.html,219000,-31.3761658,-64.2387974,Donaciano del Campillo 1500,Cerro de las Rosas,Córdoba,Casa,"https://maps.google.com/?q=-31.3761658,-64.2387974",21-08-2025,RE/MAX ULTRA,460,460,4,3
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-duplex-moderno-en-venta-3-dorm.-patio-nobu-town-57018681.html,185000,-31.4693185,-64.2990303,Nobu town (Docta),Nobu Town,Córdoba,Casa,"https://maps.google.com/?q=-31.4693185,-64.2990303",27-08-2025,Maria Victoria,160,160,1,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-hermosa-casa-en-barrio-marques-de-sobremonte.-57017573.html,110000,-31.3611288,-64.1906346,Suarez Mejia al 600,Centro,Córdoba,Casa,"https://maps.google.com/?q=-31.3611288,-64.1906346",26-08-2025,JUAREZ BELTRAN,260,260,4,3
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-duplex-3-dorm.-3-banos-green-ville-2-57018628.html,265000,-31.4842564,-64.1692033,Bernardo O'higgins al 6100,Greenville II,Córdoba,Casa,"https://maps.google.com/?q=-31.4842564,-64.1692033",26-08-2025,Lopez Baena Propiedades,300,180,3,3
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-damian-garat-2600-distrito-20-casa-14-d-2-dorm-y-57018613.html,149000,-31.3612913,-64.2052851,Damian Garat  al 2600 - Nuevo Poeta Lugones,Nuevo Poeta Lugones,Córdoba,Casa,"https://maps.google.com/?q=-31.3612913,-64.2052851",26-08-2025,Lopez Baena Propiedades,102,92,3,3
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-estancia-q2-4-dorm._-oficina-o-taller-lo-tiene-57011484.html,780000,-31.2650699,-64.3205565,Casa en Estancia Q2/ 4 Dormitorios/ Lista Para Vivirla!,Villa Allende,Córdoba,Casa,"https://maps.google.com/?q=-31.2650699,-64.3205565",26-08-2025,Lopez Baena Propiedades,977,517,4,4
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-damian-garat-2600-distrito-20-casa-6-a-3-dorm.-57018466.html,176000,-31.3612913,-64.2052851,Damian Garat  al 2600,Nuevo Poeta Lugones,Córdoba,Casa,"https://maps.google.com/?q=-31.3612913,-64.2052851",26-08-2025,Lopez Baena Propiedades,139,110,3,3
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-4-dorm.-4-banos-cordoba-57011733.html,450000,-31.3347095,-64.3105735,Alto Warcalde,La Calera,Córdoba,Casa,"https://maps.google.com/?q=-31.3347095,-64.3105735",26-08-2025,Yacoub,400,352,4,4
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-jose-munoz-carlos-paz-3-dorm-pileta-57014507.html,330000,-31.42392081,-64.4929862,General Paz 400,Villa Carlos Paz,Córdoba,Casa,"https://maps.google.com/?q=-31.423920806361,-64.49298620224",26-08-2025,RE/MAX ACTIVO,448,448,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-vendo-casa-reciclada-b-san-vicente-oportunidad-57012678.html,64900,-31.4192689,-64.1462777,TRISTAN NARVAJA 900,San Vicente,Córdoba,Casa,"https://maps.google.com/?q=-31.4192689,-64.1462777",26-08-2025,Flavia Cáceres Inmobiliaria,165,135,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-barrio-alta-cordoba-3-dorm.-57015287.html,65000,-31.3893256,-64.1902931,Juan A. Sarachaga al 1200,Alta Córdoba,Córdoba,Casa,"https://maps.google.com/?q=-31.3893256,-64.1902931",26-08-2025,ENCUENTRO SERVICIO INMOBILIARIOS,187,187,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-dos-casas-con-escritura-en-parque-republica-57018565.html,55000,-31.4124393,-64.2547356,Ramón Platero 5200,Parque República,Córdoba,Casa,"https://maps.google.com/?q=-31.4124393,-64.2547356",26-08-2025,Remax Social,220,180,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-juniors-57017977.html,149900,-31.4203853,-64.162523,Américo Vespucio al 1600,Juniors,Córdoba,Casa,"https://maps.google.com/?q=-31.4203853,-64.162523",26-08-2025,Madussi Acuña Bienes Raices,200,189,4,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-categoria-3-dorm.-pileta-villa-belgrano-57017221.html,204900,-31.36494637,-64.25767517,Tomas Garzon,Villa Belgrano,Córdoba,Casa,"https://maps.google.com/?q=-31.36494637,-64.25767517",26-08-2025,Del Sol Inmobiliaria,680,250,3,3
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-3-dorm.-comarca-de-allende-57011988.html,200000,-31.30942846,-64.26491261,"Av. Padre Luchesse Km 3,5 100",Villa Allende,Córdoba,Casa,"https://maps.google.com/?q=-31.309428457834,-64.264912605286",26-08-2025,RE/MAX Mediterránea,187,187,3,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-apta-uso-profesional-en-villa-corina-57018060.html,125000,-31.43280029,-64.16100311,Martiniano Chilavert  2600,Villa Corina,Córdoba,Casa,"https://maps.google.com/?q=-31.43280029,-64.16100311",26-08-2025,GRUPO BANKER INVERSIONES INMOBILIARIAS,527,379,7,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-comarca-de-allende-duplex-a-estrenar-57016179.html,210000,-31.31033506,-64.2675147,comarca de allende 111,Comarca de Allende,Córdoba,Casa,"https://maps.google.com/?q=-31.31033505525462,-64.2675147",26-08-2025,SALSADELLA Negocios Inmobiliarios,285,185,3,3
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-b-talleres-sur-a-100-m.-de-calle-asturias-a-400-57017991.html,38000,-31.4364683,-64.1357845,CARLOS GERVASONI 2342,Talleres Sur,Córdoba,Casa,"https://maps.google.com/?q=-31.4364683,-64.1357845",27-08-2025,Flavia Cáceres Inmobiliaria,200,140,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-de-3-dorm.-57011621.html,365000,-31.3785245,-64.2697461,Soldado Ramon Cabrera 5003,Valle Escondido,Córdoba,Casa,"https://maps.google.com/?q=-31.3785245,-64.2697461",27-08-2025,Curvan Consultora,620,220,3,3
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-marques-3-dorm-patio-a-refaccionar-57018510.html,30000,-31.37157272,-64.19525885,Francisco Valles 3600,Marqués de Sobremonte,Córdoba,Casa,"https://maps.google.com/?q=-31.371572717389,-64.195258850062",26-08-2025,RE/MAX ACTIVO,150,150,3,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-hermosa-casa-de-4-dorm.-nuevo-rio-57011897.html,260000,-31.1699683,-64.3225414,rio ceballos 00,Nuevo Rio Ceballos,Córdoba,Casa,"https://maps.google.com/?q=-31.1699683,-64.3225414",26-08-2025,SR servicios inmobiliarios,702,240,4,3
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-jardin-claret-57013249.html,250000,-31.3477915,-64.234104,Los Tilos III,Córdoba,Córdoba,Casa,"https://maps.google.com/?q=-31.3477915,-64.234104",26-08-2025,Grupo Aren Bienes Inmuebles,180,180,3,3
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-villa-carlos-paz-barrio-villa-dominguez-57017541.html,160000,-31.4145524,-64.4921289,Hidalgo  y Av Uruguay,Villa Carlos Paz,Córdoba,Casa,"https://maps.google.com/?q=-31.4145524,-64.4921289",27-08-2025,ARLETTAZ SAMANTA ROMINA,360,100,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-en-carlos-paz-barrio-sol-y-rio-apta-cre-57012332.html,89000,-31.46130348,-64.50714827,Forte 0,Villa Carlos Paz,Córdoba,Casa,"https://maps.google.com/?q=-31.461303481777,-64.507148265839",26-08-2025,RE/MAX Mediterránea,103,93,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-1-dormitorio-en-dean-funes-57014836.html,46000,-30.4164279,-64.3434038,Doctor Osvaldo Mariano 300,Deán Funes,Córdoba,Casa,"https://maps.google.com/?q=-30.4164279,-64.3434038",27-08-2025,Remax Palace,124,124,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-villa-allende-vendo-casa-de-dos-plantas-57011966.html,145000,-31.2915864,-64.2922971,quito 543,Jardín Epicuro,Córdoba,Casa,"https://maps.google.com/?q=-31.2915864,-64.2922971",26-08-2025,LK Inmobiliaria,1050,215,4,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-2-dorm-res-america-pileta-climatizada-56875022.html,84900,-31.383992,-64.1665166,Medellín 800,Residencial América,Córdoba,Casa,"https://maps.google.com/?q=-31.383992,-64.1665166",22-08-2025,RE/MAX ACTIVO,98,98,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-mas-depto-a-refaccionar-coronel-olmedo-56873778.html,26700,-31.4791476,-64.1376908,Rafael Hortiguera 5800,Córdoba,Córdoba,Casa,"https://maps.google.com/?q=-31.4791476,-64.1376908",22-08-2025,REMAX JARDIN,125,125,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-b-san-rafael-padre-lozano-esq.-pascual-de-56876744.html,110000,-31.4237783,-64.2212877,pascual de rogatis 2631,San Rafael,Córdoba,Casa,"https://maps.google.com/?q=-31.4237783,-64.2212877",07-08-2025,inmoflama,286,200,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-4-dorm.-2-banos-cocheras-san-salvador-56873980.html,90000,-31.4024776,-64.2308701,CANDIOTI 64,San Salvador,Córdoba,Casa,"https://maps.google.com/?q=-31.4024776,-64.2308701",07-08-2025,williams mariano sebastian,268,162,4,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-mas-depto-en-barrio-mariano-fragueiro-56879472.html,46000,-31.3653573,-64.1843693,José Jening 700,Mariano Fragueiro,Córdoba,Casa,"https://maps.google.com/?q=-31.3653573,-64.1843693",25-08-2025,RE/MAX MEDITERRÁNEA II,97,87,3,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-b-ampliacion-urca-apto-credito-3-dorm.-consultas-56875016.html,195000,-31.383646,-64.240522,B° Urca Zona Norte,URCA,Córdoba,Casa,"https://maps.google.com/?q=-31.383646,-64.240522",23-08-2025,BR HAUS,343,265,3,3
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-2-dorm.-b-vicor-56873083.html,40000,-31.47749477,-64.25260007,Mza 2 Lote 22 0,Córdoba,Córdoba,Casa,"https://maps.google.com/?q=-31.477494772702,-64.252600065746",07-08-2025,Remax Social,65,65,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-duplex-depto-barrio-pueyrredon-56879478.html,65000,-31.3944267,-64.1421273,Cochabamba 3600,Córdoba,Córdoba,Casa,"https://maps.google.com/?q=-31.3944267,-64.1421273",18-08-2025,Remax Palace,180,176,2,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-vendo-casa-de-cooperativa-horizonte-en-barrio-lila-de-56874901.html,55000,-31.4481201,-64.1336852,PUBLICA 11 3020,Las Lilas,Córdoba,Casa,"https://maps.google.com/?q=-31.4481201,-64.1336852",07-08-2025,VIVIANA MORO SERVICIOS INMOBILIARIOS,147,44,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-frente-al-rio-3-dorm.-pileta-apto-credito-56871736.html,140000,-31.4546692,-64.5112997,Praga al 3000,Playas de Oro,Córdoba,Casa,"https://maps.google.com/?q=-31.4546692,-64.5112997",07-08-2025,Inmobiliaria Esteban,503,216,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-alto-de-calera-apto-credito-de-3-dorm.-56875021.html,117000,-31.4200833,-64.1887761,Julio Cortazar 483 B° Centro,Centro,Córdoba,Casa,"https://maps.google.com/?q=-31.42008329999999,-64.1887761",14-08-2025,BR HAUS,168,168,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-country-costa-verde-3-dorm.-zona-norte-56880167.html,589000,-31.3825178,-64.2512268,Avenida del Piamonte 5700,Córdoba,Córdoba,Casa,"https://maps.google.com/?q=-31.3825178,-64.2512268",07-08-2025,RE/MAX ULTRA,400,400,3,3
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-duplex-3-dorm.-con-pileta-en-housing-zona-norte-56874374.html,140000,-31.3476928,-64.2643446,Ricardo Rojas 7419 B° Arguello Zona Norte,Argüello,Córdoba,Casa,"https://maps.google.com/?q=-31.3476928,-64.2643446",14-08-2025,BR HAUS,277,131,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-b-patria-casa-de-3-dorm-escritura-cochera-apto-56871706.html,240000,-31.4087034,-64.1595699,Sarmiento 1914,Patria,Córdoba,Casa,"https://maps.google.com/?q=-31.4087034,-64.1595699",07-08-2025,Inmobiliaria Esteban,221,251,3,3
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-rosedal-56879470.html,85000,-31.43279734,-64.23057818,Domuyo 2000,Córdoba,Córdoba,Casa,"https://maps.google.com/?q=-31.432797338089,-64.230578183997",07-08-2025,RE/MAX MEDITERRÁNEA II,127,127,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-3-dorm.-panamericano-cordoba-56879514.html,59900,-31.3720942,-64.1783355,Tucumán 3600,Panamericano,Córdoba,Casa,"https://maps.google.com/?q=-31.3720942,-64.1783355",18-08-2025,Remax Boulevard,111,111,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-5-dormiitorios-2-casas-56877087.html,55000,-31.41401428,-64.22779083,Francisco Villa 3200,Los Plátanos,Córdoba,Casa,"https://maps.google.com/?q=-31.414014278844,-64.22779083252",07-08-2025,RE/MAX Cumbre,180,160,5,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain--venta-casa-en-ph-villa-carlos-paz!zona-centrorecibe-56235785.html,159000,-31.424839,-64.5043696,Alem 400,Centro,Córdoba,Casa,"https://maps.google.com/?q=-31.424839,-64.5043696",30-08-2025,lorena morales,227,154,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-local-comercial-dpto-alta-gracia-56879485.html,249000,-31.6602336,-64.4325365,San Martín 100,Alta Gracia,Córdoba,Casa,"https://maps.google.com/?q=-31.6602336,-64.4325365",07-08-2025,Remax Palace,327,300,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-3-dorm.-en-venta-quebradas-de-las-rosas-56872516.html,65000,-31.4200833,-64.1887761,Pasco 200,Quebrada de las Rosas,Córdoba,Casa,"https://maps.google.com/?q=-31.4200833,-64.1887761",13-08-2025,RE/MAX Mediterránea,135,135,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-de-3-dorm-apto-bancor-escritura-inmediata-56873246.html,70000,-31.438887,-64.2075218,Paso de los Andes  al 2300,Parque Vélez Sársfield,Córdoba,Casa,"https://maps.google.com/?q=-31.438887,-64.2075218",28-08-2025,Grupo Activa Propiedades,500,500,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-interna-de-2-dorm.-sobre-av-alem-56878776.html,32800,-31.3928058,-64.1658448,Avenida Leandro N. Alem Depto 4 800,General Bustos,Córdoba,Casa,"https://maps.google.com/?q=-31.3928058,-64.1658448",22-08-2025,RE/MAX Cumbre,95,95,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-3-dorm-cochera-apto-credito-b-alto-alberdi-56873205.html,135000,-31.41491,-64.2249865,San Luis  al 3000,Alto Alberdi,Córdoba,Casa,"https://maps.google.com/?q=-31.41491,-64.2249865",07-08-2025,Grupo Activa Propiedades,221,221,3,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-b-cofico-casa-3-dorm.-con-cochera-y-terraza-apto-56872401.html,89000,-31.4035307,-64.1804451,General Bustos  al 100,Cofico,Córdoba,Casa,"https://maps.google.com/?q=-31.4035307,-64.1804451",07-08-2025,Inmobiliaria Esteban,124,108,3,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-3-dorm.-b-cerveceros-zona-sur-56879517.html,56000,-31.4643496,-64.1590622,Onofrio Palamara 3100,Córdoba,Córdoba,Casa,"https://maps.google.com/?q=-31.4643496,-64.1590622",19-08-2025,Remax Boulevard,90,90,3,2
